"inventory_position","shop_domain","product_key","product_id","product_gid","Handle","product_url","collection_url","canonical_url","title_current","vendor","product_type","tags","published_at","created_at","updated_at","variant_count","image_count","first_image_url","min_price","max_price","available","source","discovery_status","processing_status","notes","discovered_at"
"179","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-04","8867179004103","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-04","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-04","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-04","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 04","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball Comforter, Comforter Set, Custom Comforter, Father's Day Gift, Personalized Blanket, Sports Comforter, Sports Fan Gift","2026-08-20T11:21:15-05:00","2026-08-20T11:10:30-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/48c9a495af03f8c5e581f6726f9481edb34e36374ef10042200509fdf7544237.jpg?v=1787242233","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"180","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-05","8867179299015","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-05","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-05","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-05","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 05","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-08-20T11:21:16-05:00","2026-08-20T11:10:40-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/d378f1a48f335b21aefca30b88f78840020f51ab8fbc27d3943bcd358c24aa0f.jpg?v=1787242242","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"181","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-06","8867179331783","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-06","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-06","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-06","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 06","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball Comforter, Christmas Gift, Comforter Set, Custom Blanket, Personalized Blanket, Sports Blanket, Sports Comforter","2026-08-20T11:21:17-05:00","2026-08-20T11:10:41-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/995cf5f61efd18d2d5931363d9afe9885235b19ee1f1194d644a48b4c113798a.jpg?v=1787242243","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"182","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-07","8867179495623","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-07","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-07","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-07","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 07","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Personalized Blanket, Sports Blankets, Sports Comforter, Sports Gifts","2026-08-20T11:21:18-05:00","2026-08-20T11:10:48-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/378a8e96305e6779a03c8ecabd45a597b3f4915044ba0256db08f5291ae0aebe.jpg?v=1787242250","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"183","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-08","8867179561159","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-08","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-08","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-08","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 08","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball Comforter, Baseball Gift, Comforter Set, Custom Comforter, Personalized Blanket, Sports Blankets, Sports Comforter","2026-08-20T11:21:19-05:00","2026-08-20T11:11:06-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/d7ef02b64a3368ae8a6946c495c9fe3973509085263bc4e81d2b85c88e1e713b.jpg?v=1787242268","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"184","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-09","8867179593927","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-09","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-09","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-09","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 09","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-08-20T11:21:19-05:00","2026-08-20T11:11:09-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/ad1a0a46240535a46c26f855ffd00e82b017da0d977031a8d571f984de139fa4.jpg?v=1787242271","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"185","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-10","8867179626695","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-10","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-10","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-10","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 10","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter, Thoughtful Gift","2026-08-20T11:21:20-05:00","2026-08-20T11:11:15-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/a27913d40501b499872e0b61d72972490feb3fd1abfed5542443b010f312b255.jpg?v=1787242278","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"186","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-11","8867179692231","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-11","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-11","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-11","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 11","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Custom Blanket, Dad Gift, Mom Gift, Personalized Blanket, Sports Blankets, Sports Comforter","2026-08-20T11:21:21-05:00","2026-08-20T11:11:19-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/22091bb4460b1736aafe487d9cb3bf7932306548fd638c8bce4e656da29f9e32.jpg?v=1787242281","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"187","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-12","8867179757767","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-12","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-12","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-12","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 12","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Comforter Set, Custom Blanket, Personalized Blanket, Sports Blankets, Sports Comforter","2026-08-20T11:21:23-05:00","2026-08-20T11:11:26-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/a3a7588224cb02e1a3e3cdfb3d985059123d82c8235978721aed604186892c96.jpg?v=1787242289","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"188","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-13","8867179724999","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-13","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-13","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-13","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 13","Jeminise","Comforter Sets","All Seasons, amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Custom Blanket, Personalized Baseball Bedding Set, Personalized Blanket, Sports Comforter","2026-08-20T11:21:22-05:00","2026-08-20T11:11:24-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/b1a55687ac710fef17a03349d7df05659c4a75b04c898c8a647cf0f9b2bdfac4.jpg?v=1787242287","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"189","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-14","8867179888839","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-14","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-14","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-14","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 14","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball Comforter, Comforter Set, Custom Comforter, Personalized Comforter, Sport Lover Gift, Sports Comforter","2026-08-20T11:21:24-05:00","2026-08-20T11:11:35-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/ee03510fe9336bb706be4887685f8efc23f52558e7f8c421b81f75897fd38d63.jpg?v=1787242298","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"190","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-15","8867179921607","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-15","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-15","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-15","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 15","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-08-20T11:21:24-05:00","2026-08-20T11:11:38-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/c348d936be646a1acfb4ca9b0e001f0668ce4f86c27fb4d7641115a01f9bb8ef.jpg?v=1787242300","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"191","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-16","8867179954375","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-16","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-16","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-16","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 16","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball Decor, Baseball Fan, Comforter Set, Custom Comforter, Personalized Comforter, Sport Theme, Sports Comforter","2026-08-20T11:21:25-05:00","2026-08-20T11:11:55-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/b7ef026f0d99066acd408c028cb84843da12c8ff46b05701b0a855208589add2.jpg?v=1787242318","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"192","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-17","8867180052679","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-17","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-17","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-17","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 17","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball Bedding, Baseball Comforter, Baseball Gift, Comforter Set, Custom Comforter, Personalized Comforter, Sport Decor, Sports Comforter","2026-08-20T11:21:28-05:00","2026-08-20T11:12:02-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/aa4923e9f29482ae80e50264a632d44e57fc52a4216de9db06a1575bd5c655c8.jpg?v=1787242324","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"193","jeminise.com","jeminise.com+personalized-baseball-bedding-full-size-flag-custom-name-d-design-18","8867179987143","","personalized-baseball-bedding-full-size-flag-custom-name-d-design-18","https://jeminise.com/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-18","https://jeminise.com/collections/all/products/personalized-baseball-bedding-full-size-flag-custom-name-d-design-18","","Personalized Baseball Bedding Full Size Flag Custom Name D - Design 18","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cg2z23p3, Baseball, Comforter Set, Custom Blanket, Personalized Blanket, Sport Decor, Sports Comforter","2026-08-20T11:21:26-05:00","2026-08-20T11:11:57-05:00","2026-09-06T11:40:41-05:00","48","4","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/0fd40d9335554d99de52ba6149196d8c8282f53db344007b27c3052e0709ff05.jpg?v=1787242319","38.90","158.80","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
